CODGEO,REG,DEP,ARR,CV,ZE2010,EPCI,LIBGEO,MENFIS10,PMENFIS10,MENIMP10,QUAR1UC10,QUAR2UC10,QUAR3UC10,DEC1UC10,DEC2UC10,DEC3UC10,DEC4UC10,DEC5UC10,DEC6UC10,DEC7UC10,DEC8UC10,DEC9UC10,RDUC10,PTSA10,PPEN10,PBEN10,PAUT10
28255,24,28,281,2802,2404,242852531,Moinville-la-Jeulin,,,,,,,,,,,,,,,,,,,,
28256,24,28,282,2809,2405,242852580,Moleans,195,487.0,,,20751,,,,,,20751,,,,,,,,,
28257,24,28,281,2802,2404,242852531,Mondonville-Saint-Jean,,,,,,,,,,,,,,,,,,,,
28258,24,28,281,2824,2404,242852499,Montainville,148,353.0,,,21613.5,,,,,,21613.5,,,,,,,,,
28259,24,28,282,2804,2404,242852465,Montboissier,135,308.0,,,19935.5,,,,,,19935.5,,,,,,,,,
28260,24,28,282,2804,2404,242852465,Montharville,,,,,,,,,,,,,,,,,,,,
28261,24,28,284,2823,2404,242852564,Montigny-le-Chartif,240,632.0,,,18614,,,,,,18614,,,,,,,,,
28262,24,28,282,2811,2405,242852424,Montigny-le-Gannelon,210,474.5,,,19855,,,,,,19855,,,,,,,,,
28263,24,28,283,2805,2406,242700490,Montigny-sur-Avre,114,280.5,,,17674,,,,,,17674,,,,,,,,,
28264,24,28,284,2817,2404,242852549,Montireau,57,147.0,,,18813,,,,,,18813,,,,,,,,,
28265,24,28,284,2817,2404,ZZZZZZZZZ,Montlandon,114,273.0,,,17997,,,,,,17997,,,,,,,,,
28267,24,28,283,2827,2406,242852457,Montreuil,210,504.5,,,23984,,,,,,23984,,,,,,,,,
28268,24,28,281,2802,2404,ZZZZZZZZZ,Morainville,,,,,,,,,,,,,,,,,,,,
28269,24,28,281,2826,2404,200026334,Morancez,646,1718.0,,,22584,,,,,,22584,,,,,,,,,
28270,24,28,282,2804,2404,242852465,Moriers,99,224.0,,,22220,,,,,,22220,,,,,,,,,
28271,24,28,283,2814,2406,242852309,Morvilliers,,,,,,,,,,,,,,,,,,,,
28272,24,28,282,2806,2404,242852564,Mottereau,58,159.5,,,16406,,,,,,16406,,,,,,,,,
28273,24,28,284,2803,2404,242852564,Moulhard,62,148.0,,,18251,,,,,,18251,,,,,,,,,
28274,24,28,281,2824,2404,242852499,Moutiers,103,257.5,,,21492,,,,,,21492,,,,,,,,,
28275,24,28,283,2819,2406,242852572,Neron,240,648.5,,,23711,,,,,,23711,,,,,,,,,
28276,24,28,281,2816,2418,242852614,Neuvy-en-Beauce,78,212.0,,,19574,,,,,,19574,,,,,,,,,
28277,24,28,282,2804,2404,242852465,Neuvy-en-Dunois,134,350.0,,,19729,,,,,,19729,,,,,,,,,
28278,24,28,281,2825,2404,200026334,Nogent-le-Phaye,481,1262.5,,,22847,,,,,,22847,,,,,,,,,
28279,24,28,283,2819,2406,242852572,Nogent-le-Roi,1659,3896.0,62.2,13781,19315.5,25527.5,8987,12646,15237,17332,19315.5,21653,23865,28095,33999,3.8,67.2,24.8,3.3,4.7
28280,24,28,284,2820,0054,200006971,Nogent-le-Rotrou,4894,10050.0,53.8,11951,17538.5,23475,6185,10421,13289,15551,17538.5,19778,22164,25125,30659,5.0,51.0,37.2,6.2,5.6
28281,24,28,281,2815,2404,200026334,Nogent-sur-Eure,188,506.0,,,23072,,,,,,23072,,,,,,,,,
28282,24,28,284,2823,2404,242852630,Nonvilliers-Grandhoux,186,440.5,,,18756,,,,,,18756,,,,,,,,,
28283,24,28,282,2821,2405,242800290,Nottonville,141,338.0,,,19357,,,,,,19357,,,,,,,,,
28284,24,28,281,2816,2418,242852614,Oinville-Saint-Liphard,119,283.0,,,21714,,,,,,21714,,,,,,,,,
28285,24,28,281,2802,2404,242852531,Oinville-sous-Auneau,119,337.5,,,23641,,,,,,23641,,,,,,,,,
28286,24,28,281,2815,2404,242852473,Olle,227,626.0,,,20184,,,,,,20184,,,,,,,,,
28287,24,28,282,2821,2418,242800290,Orgeres-en-Beauce,401,1019.5,,,17020,,,,,,17020,,,,,,,,,
28288,24,28,281,2802,2404,ZZZZZZZZZ,Orlu,,,,,,,,,,,,,,,,,,,,
28289,24,28,283,2819,2406,ZZZZZZZZZ,Ormoy,84,250.0,,,21073,,,,,,21073,,,,,,,,,
28290,24,28,281,2812,2404,242852481,Orrouer,110,304.0,,,19724.5,,,,,,19724.5,,,,,,,,,
28291,24,28,281,2824,2404,242852499,Ouarville,209,570.0,,,18849,,,,,,18849,,,,,,,,,
28292,24,28,283,2813,2406,242852457,Ouerre,266,693.0,,,23121,,,,,,23121,,,,,,,,,
28293,24,28,283,2801,2406,200006286,Oulins,408,1186.5,,,22540,,,,,,22540,,,,,,,,,
28294,24,28,281,2802,2404,ZZZZZZZZZ,Oysonville,204,536.5,,,21444,,,,,,21444,,,,,,,,,
28295,24,28,282,2809,2405,242852580,Ozoir-le-Breuil,178,442.0,,,17418,,,,,,17418,,,,,,,,,
28296,24,28,282,2821,2418,242800290,Peronville,131,300.0,,,17729,,,,,,17729,,,,,,,,,
28297,24,28,281,2824,2404,242852499,Pezy,82,233.5,,,18345,,,,,,18345,,,,,,,,,
28298,24,28,281,2818,2404,242852432,Pierres,1199,2887.0,70.9,16371,21732,28968,11320,15224,17740,19799,21732,24527,27018,31215,37166,3.3,65.0,28.7,2.9,3.4
28299,24,28,283,2819,2406,242852572,Les Pinthieres,63,178.0,,,22044,,,,,,22044,,,,,,,,,
28300,24,28,281,2816,2418,242852614,Poinville,,,,,,,,,,,,,,,,,,,,
28301,24,28,281,2807,2404,200026334,Poisvilliers,149,440.0,,,21693,,,,,,21693,,,,,,,,,
28302,24,28,281,2812,2404,242852481,Pontgouin,408,1015.5,,,18938,,,,,,18938,,,,,,,,,
28303,24,28,282,2821,2418,242800290,Poupry,,,,,,,,,,,,,,,,,,,,
28304,24,28,281,2824,2404,242852499,Prasville,162,432.0,,,18680,,,,,,18680,,,,,,,,,
28305,24,28,282,2804,2404,242852465,Pre-Saint-Evroult,128,289.0,,,18975,,,,,,18975,,,,,,,,,
28306,24,28,282,2804,2404,242852465,Pre-Saint-Martin,68,169.0,,,21232,,,,,,21232,,,,,,,,,
28308,24,28,283,2805,2406,242852556,Prudemanche,87,258.5,,,20978,,,,,,20978,,,,,,,,,
28309,24,28,281,2825,2404,200026334,Prunay-le-Gillon,410,1028.5,,,21444,,,,,,21444,,,,,,,,,
28310,24,28,283,2822,2404,242852309,La Puisaye,116,278.0,,,17607,,,,,,17607,,,,,,,,,
28311,24,28,281,2816,2418,242852614,Le Puiset,164,428.0,,,19224,,,,,,19224,,,,,,,,,
28312,24,28,283,2810,2406,242852507,Puiseux,,,,,,,,,,,,,,,,,,,,
28313,24,28,281,2824,2404,242852499,Reclainville,72,179.5,,,21933,,,,,,21933,,,,,,,,,
28314,24,28,283,2814,2404,242852309,Les Ressuintes,56,138.0,,,18617,,,,,,18617,,,,,,,,,
28315,24,28,283,2805,2406,242852556,Revercourt,,,,,,,,,,,,,,,,,,,,
28316,24,28,283,2814,2406,242852309,Rohaire,63,149.0,,,19077,,,,,,19077,,,,,,,,,
28317,24,28,281,2802,2404,ZZZZZZZZZ,Roinville,163,434.0,,,22108,,,,,,22108,,,,,,,,,
28318,24,28,282,2811,2405,242852424,Romilly-sur-Aigre,180,458.0,,,15942,,,,,,15942,,,,,,,,,
28319,24,28,281,2816,2418,242852614,Rouvray-Saint-Denis,168,464.0,,,20400,,,,,,20400,,,,,,,,,
28320,24,28,281,2824,2404,242852499,Rouvray-Saint-Florentin,80,198.0,,,19106,,,,,,19106,,,,,,,,,
28321,24,28,283,2801,2406,242852457,Rouvres,324,850.5,,,23991,,,,,,23991,,,,,,,,,
28322,24,28,283,2805,2406,242700490,Rueil-la-Gadeliere,192,512.0,,,18620,,,,,,18620,,,,,,,,,
28323,24,28,283,2810,2406,242852507,Saint-Ange-et-Torcay,106,283.5,,,19237,,,,,,19237,,,,,,,,,
28324,24,28,281,2812,2404,242852481,Saint-Arnoult-des-Bois,328,894.0,,,20965,,,,,,20965,,,,,,,,,
28325,24,28,281,2830,2404,200026334,Saint-Aubin-des-Bois,355,995.5,,,22504,,,,,,22504,,,,,,,,,
28326,24,28,282,2806,2404,242852473,Saint-Avit-les-Guespieres,145,363.5,,,18211,,,,,,18211,,,,,,,,,
28327,24,28,284,2803,0054,200006971,Saint-Bomer,79,197.0,,,14491,,,,,,14491,,,,,,,,,
28329,24,28,282,2809,2405,242852580,Saint-Christophe,63,140.5,,,23024,,,,,,23024,,,,,,,,,
28330,24,28,282,2809,2405,242852580,Saint-Cloud-en-Dunois,85,227.0,,,19552,,,,,,19552,,,,,,,,,
28331,24,28,284,2823,0054,242852630,Saint-Denis-d'Authou,218,526.0,,,19152,,,,,,19152,,,,,,,,,
28332,24,28,283,2813,2406,242852440,Sainte-Gemme-Moronval,347,1011.0,,,22138,,,,,,22138,,,,,,,,,
28333,24,28,281,2812,2404,242852481,Saint-Denis-des-Puits,50,117.0,,,17794,,,,,,17794,,,,,,,,,
28334,24,28,282,2809,2405,242852598,Saint-Denis-les-Ponts,761,1769.5,,,20074,,,,,,20074,,,,,,,,,
28335,24,28,284,2817,2404,242852549,Saint-Eliph,364,925.0,,,18015,,,,,,18015,,,,,,,,,
28336,24,28,281,2815,2404,242852473,Saint-Eman,,,,,,,,,,,,,,,,,,,,
28337,24,28,281,2812,2404,200026334,Saint-Georges-sur-Eure,1006,2583.0,71.7,16583,22237,28555,12215,15374,17692,19874,22237,24023,26758,30193,38203,3.1,63.4,25.8,5.3,5.6
28339,24,28,281,2812,2404,242852481,Saint-Germain-le-Gaillard,117,334.5,,,23307,,,,,,23307,,,,,,,,,
28340,24,28,282,2811,2405,242852424,Saint-Hilaire-sur-Yerre,222,522.0,,,19477,,,,,,19477,,,,,,,,,
28341,24,28,283,2810,2406,242852507,Saint-Jean-de-Rebervilliers,83,238.0,,,20271,,,,,,20271,,,,,,,,,
28342,24,28,284,2820,0054,200006971,Saint-Jean-Pierre-Fixte,109,302.0,,,18570,,,,,,18570,,,,,,,,,
28343,24,28,283,2819,2406,242852572,Saint-Laurent-la-Gatine,174,450.5,,,24710,,,,,,24710,,,,,,,,,
28344,24,28,281,2802,2404,ZZZZZZZZZ,Saint-Leger-des-Aubees,105,260.0,,,23703,,,,,,23703,,,,,,,,,
28346,24,28,283,2805,2406,242852556,Saint-Lubin-de-Cravant,,,,,,,,,,,,,,,,,,,,
28347,24,28,283,2801,2406,247800550,Saint-Lubin-de-la-Haye,344,937.0,,,25214,,,,,,25214,,,,,,,,,
28348,24,28,283,2805,2406,242852523,Saint-Lubin-des-Joncherets,1618,4142.5,58.2,12713,17648,22795,7922,11007,13797,15903,17648,19592,21513,24534,29911,3.8,65.0,27.5,4.0,3.5
28349,24,28,283,2819,2406,242852572,Saint-Lucien,101,249.0,,,28483,,,,,,28483,,,,,,,,,
28350,24,28,281,2812,2404,242852481,Saint-Luperce,352,908.0,,,21289,,,,,,21289,,,,,,,,,
28351,24,28,283,2810,2404,242852507,Saint-Maixme-Hauterive,158,415.0,,,20423,,,,,,20423,,,,,,,,,
28352,24,28,281,2818,2404,242852416,Saint-Martin-de-Nigelles,575,1618.0,,,25482.5,,,,,,25482.5,,,,,,,,,
28353,24,28,282,2804,2404,242852465,Saint-Maur-sur-le-Loir,166,410.5,,,21451,,,,,,21451,,,,,,,,,
28354,24,28,284,2817,2404,242852549,Saint-Maurice-Saint-Germain,143,355.5,,,17908,,,,,,17908,,,,,,,,,
28355,24,28,283,2801,2406,242852457,Saint-Ouen-Marchefroy,119,304.0,,,27919,,,,,,27919,,,,,,,,,
28356,24,28,282,2811,2405,242852424,Saint-Pellerin,157,353.0,,,16242,,,,,,16242,,,,,,,,,
28357,24,28,281,2818,2404,242852432,Saint-Piat,486,1173.0,,,24731,,,,,,24731,,,,,,,,,
28358,24,28,281,2807,2404,200026334,Saint-Prest,801,2160.0,78.7,18355,24863,35069,13690,17323,19913,22306,24863,27997,31958,38082,50652.5,3.7,61.2,21.9,9.4,7.5
28359,24,28,283,2805,2406,242852523,Saint-Remy-sur-Avre,1476,3745.0,54.1,12339,17588,22817,7356,11092,13492,15644,17588,19658,21826,24282.5,28261,3.8,67.8,27.4,2.7,2.1
28360,24,28,283,2810,2406,242852507,Saint-Sauveur-Marville,336,958.0,,,20249,,,,,,20249,,,,,,,,,
28361,24,28,281,2818,2404,242852606,Saint-Symphorien-le-Chateau,305,858.5,,,24347,,,,,,24347,,,,,,,,,
28362,24,28,284,2817,2404,242852549,Saint-Victor-de-Buthon,221,536.5,,,17215,,,,,,17215,,,,,,,,,
28363,24,28,281,2802,2404,ZZZZZZZZZ,Sainville,354,974.0,,,21555,,,,,,21555,,,,,,,,,
28364,24,28,282,2804,2404,242852465,Sancheville,341,810.0,,,17229,,,,,,17229,,,,,,,,,
28365,24,28,281,2815,2404,242852473,Sandarville,147,403.5,,,20948,,,,,,20948,,,,,,,,,
28366,24,28,281,2802,2404,ZZZZZZZZZ,Santeuil,104,291.5,,,19947,,,,,,19947,,,,,,,,,
28367,24,28,281,2816,2418,242852614,Santilly,135,340.0,,,19484.5,,,,,,19484.5,,,,,,,,,
28368,24,28,283,2822,2406,242852515,La Saucelle,71,181.0,,,18006,,,,,,18006,,,,,,,,,
28369,24,28,283,2827,2406,242852440,Saulnieres,236,685.0,,,21041,,,,,,21041,,,,,,,,,
28370,24,28,282,2804,2404,242852465,Saumeray,184,459.0,,,17798,,,,,,17798,,,,,,,,,
28371,24,28,283,2801,2406,200006286,Saussay,430,1110.0,,,20319,,,,,,20319,,,,,,,,,
28372,24,28,283,2819,2406,242852572,Senantes,223,612.0,,,25028,,,,,,25028,,,,,,,,,
28373,24,28,283,2822,2404,242852515,Senonches,1413,3046.5,51.2,11841,17115,22668,6477,10358,13015,15093,17115,18774,21293,24414,30593,4.7,49.1,39.1,7.6,4.2
28374,24,28,283,2810,2404,242852507,Serazereux,192,537.0,,,20751,,,,,,20751,,,,,,,,,
28375,24,28,283,2801,2406,242852457,Serville,129,360.0,,,20017,,,,,,20017,,,,,,,,,
28376,24,28,284,2803,0054,200006971,Soize,133,313.0,,,17226,,,,,,17226,,,,,,,,,
28377,24,28,283,2801,2406,200006286,Sorel-Moussel,693,1785.5,,,22291,,,,,,22291,,,,,,,,,
28378,24,28,284,2820,0054,200006971,Souance-au-Perche,225,571.0,,,17441,,,,,,17441,,,,,,,,,
28379,24,28,281,2818,2404,242852432,Soulaires,180,471.0,,,21593,,,,,,21593,,,,,,,,,
28380,24,28,281,2825,2404,200026334,Sours,669,1803.5,,,21162,,,,,,21162,,,,,,,,,
28382,24,28,282,2821,2418,242800290,Terminiers,379,961.0,,,18800,,,,,,18800,,,,,,,,,
28383,24,28,281,2824,2404,242852499,Theuville,178,457.0,,,20543,,,,,,20543,,,,,,,,,
28385,24,28,284,2817,2404,242852481,Le Thieulin,150,413.5,,,18045,,,,,,18045,,,,,,,,,
28386,24,28,283,2810,2404,242852507,Thimert-Gatelles,441,1201.5,,,19533,,,,,,19533,,,,,,,,,
28387,24,28,284,2823,0054,242852630,Thiron-Gardais,461,1034.5,,,15664,,,,,,15664,,,,,,,,,
28388,24,28,281,2826,2404,200026334,Thivars,414,1018.0,,,22380,,,,,,22380,,,,,,,,,
28389,24,28,282,2809,2405,242852580,Thiville,158,371.5,,,19672,,,,,,19672,,,,,,,,,
28390,24,28,282,2821,2418,242800290,Tillay-le-Peneux,146,391.0,,,17993,,,,,,17993,,,,,,,,,
28391,24,28,281,2816,2418,242852614,Toury,1090,2588.0,59.3,13132,18135,23752,7898,11559,14371,16289,18135,20277,22498,25279,31403,4.0,62.9,26.8,4.9,5.4
28392,24,28,281,2816,2418,242852614,Trancrainville,66,186.0,,,20428,,,,,,20428,,,,,,,,,
28393,24,28,283,2810,2404,242852507,Tremblay-les-Villages,838,2343.5,63.4,15116,20242,26409,10209,13467,16313,18246,20242,22301,24925,28452,34507,3.4,72.6,14.8,8.3,4.3
28394,24,28,283,2828,2406,242852440,Treon,512,1373.5,,,20423,,,,,,20423,,,,,,,,,
28395,24,28,284,2820,0054,200006971,Trizay-Coutretot-Saint-Serge,184,476.0,,,20659,,,,,,20659,,,,,,,,,
28396,24,28,282,2804,2404,242852465,Trizay-les-Bonneval,125,312.0,,,19710,,,,,,19710,,,,,,,,,
28397,24,28,281,2802,2404,ZZZZZZZZZ,Umpeau,153,433.5,,,19925,,,,,,19925,,,,,,,,,
28398,24,28,282,2806,2404,242852564,Unverre,504,1274.0,,,16989,,,,,,16989,,,,,,,,,
28400,24,28,282,2821,2405,242800290,Varize,79,206.0,,,20320,,,,,,20320,,,,,,,,,
28401,24,28,284,2817,2404,242852549,Vaupillon,188,463.5,,,19827,,,,,,19827,,,,,,,,,
28402,24,28,281,2812,2404,200026334,Verigny,108,318.5,,,18753,,,,,,18753,,,,,,,,,
28403,24,28,281,2826,2404,242800217,Ver-les-Chartres,314,843.0,,,24232,,,,,,24232,,,,,,,,,
28404,24,28,283,2828,2406,242852440,Vernouillet,4235,11698.0,52.8,9659,15513,21772,4908,8224,10823,13086,15513,17721,20386,23256,28208,5.8,66.2,28.4,2.5,2.9
28405,24,28,283,2827,2406,242852440,Vert-en-Drouais,420,1106.0,,,21005,,,,,,21005,,,,,,,,,
28406,24,28,281,2824,2404,242852499,Viabon,134,329.5,,,20585,,,,,,20585,,,,,,,,,
28407,24,28,284,2820,0054,200006971,Vicheres,132,337.0,,,16721,,,,,,16721,,,,,,,,,
28408,24,28,281,2802,2404,242852531,Vierville,,,,,,,,,,,,,,,,,,,,
28409,24,28,282,2806,2404,242852473,Vieuvicq,174,458.5,,,18021,,,,,,18021,,,,,,,,,
28410,24,28,282,2809,2418,242852580,Villampuy,122,316.0,,,18086,,,,,,18086,,,,,,,,,
28411,24,28,281,2824,2404,242852499,Villars,59,166.5,,,18045,,,,,,18045,,,,,,,,,
28412,24,28,281,2824,2404,242852499,Villeau,68,183.0,,,18506,,,,,,18506,,,,,,,,,
28414,24,28,281,2812,2404,242852481,Villebon,,,,,,,,,,,,,,,,,,,,
28415,24,28,283,2819,2406,242852440,Villemeux-sur-Eure,648,1632.0,,,20737,,,,,,20737,,,,,,,,,
28416,24,28,281,2824,2404,242852499,Villeneuve-Saint-Nicolas,,,,,,,,,,,,,,,,,,,,
28417,24,28,283,2819,2406,242852432,Villiers-le-Morhier,514,1359.5,,,23479,,,,,,23479,,,,,,,,,
28418,24,28,282,2804,2405,242852465,Villiers-Saint-Orien,70,159.0,,,21471,,,,,,21471,,,,,,,,,
28419,24,28,282,2804,2404,242852465,Vitray-en-Beauce,117,349.0,,,18341,,,,,,18341,,,,,,,,,
28421,24,28,281,2802,2404,200026334,Voise,111,294.0,,,19450,,,,,,19450,,,,,,,,,
28422,24,28,281,2824,2404,242852499,Voves,1228,2898.0,56.4,12910,17984,23880,7672,11782,14059,16173,17984,19934,22021,25732,30914,4.0,56.8,29.3,7.1,6.9
28423,24,28,281,2818,2404,242852432,Yermenonville,231,600.5,,,25855,,,,,,25855,,,,,,,,,
28424,24,28,282,2806,2404,242852564,Yevres,763,1711.0,,,18391,,,,,,18391,,,,,,,,,
28425,24,28,281,2818,2404,242852606,Ymeray,231,614.0,,,21379,,,,,,21379,,,,,,,,,
28426,24,28,281,2824,2404,242852499,Ymonville,210,515.0,,,20985,,,,,,20985,,,,,,,,,
29001,53,29,292,2911,5306,242900827,Argol,388,903.5,,,17124,,,,,,17124,,,,,,,,,
29002,53,29,294,2901,5315,242900694,Arzano,562,1358.0,,,16729,,,,,,16729,,,,,,,,,
29003,53,29,294,2933,5309,242900629,Audierne,1183,2156.5,46.2,12071,17000,23778,7111,10403,13080,14929,17000,19016,21681,25619,32011,4.5,34.9,54.9,6.2,4.1
29004,53,29,294,2902,5315,242900694,Bannalec,2415,5545.0,48.5,12735,17060,22289,8835,11718,13627,15386.5,17060,18809,21079,23869,28924,3.3,58.3,29.8,8.0,4.0
29005,53,29,294,2936,5315,242900694,Baye,451,1127.5,,,20832,,,,,,20832,,,,,,,,,
29006,53,29,294,2915,5309,242900660,Benodet,1727,3408.5,63.2,15517,22508,33006,9983,13971,17029,19751,22508,26489,30813,36465,49314,4.9,41.0,38.4,8.2,12.3
29007,53,29,292,2916,5307,242900785,Berrien,434,898.5,,,15445,,,,,,15445,,,,,,,,,
29008,53,29,294,2933,5309,242900629,Beuzec-Cap-Sizun,459,1081.5,,,16588,,,,,,16588,,,,,,,,,
29010,53,29,293,2918,5306,242900751,Bodilis,544,1412.0,,,18355,,,,,,18355,,,,,,,,,
29011,53,29,291,2944,5306,242900314,Bohars,1167,3169.5,75.5,17762,25018,32758,13114,16399,19447,22000,25018,27368,30859,35623,46370,3.5,61.1,24.5,8.3,6.1
29012,53,29,292,2916,5308,242900785,Bolazec,102,195.0,,,13942,,,,,,13942,,,,,,,,,
29013,53,29,292,2916,5307,242900637,Botmeur,111,217.5,,,13906,,,,,,13906,,,,,,,,,
29014,53,29,293,2930,5308,242900835,Botsorhel,209,464.0,,,15457.5,,,,,,15457.5,,,,,,,,,
29015,53,29,291,2924,5306,242900553,Bourg-Blanc,1247,3255.5,58.0,14447,19181,24333,10667,13330,15399,17058,19181,20890,23087,25981,31359,2.9,68.3,21.1,6.0,4.6
29016,53,29,292,2925,5309,242900637,Brasparts,477,994.0,,,15846,,,,,,15846,,,,,,,,,
29017,53,29,291,2927,5306,242900074,Breles,323,849.5,,,19172,,,,,,19172,,,,,,,,,
29018,53,29,292,2925,5307,242900637,Brennilis,229,486.0,,,15563.5,,,,,,15563.5,,,,,,,,,
29019,53,29,291,2999,5306,242900314,Brest,64549,127127.5,53.9,11446,17565,24721,5521,9767,12878,15331,17565,19932,22888,26753,33477,6.1,65.0,27.1,4.0,4.0
29020,53,29,294,2906,5309,242900652,Briec,2184,5336.0,51.2,12337,17187,22652,7613,11055,13389,15251,17187,19088,21368,24350,29686,3.9,65.9,22.8,6.1,5.2
29021,53,29,291,2921,5306,242900793,Brignogan-Plage,440,864.5,,,17730,,,,,,17730,,,,,,,,,
29022,53,29,292,2911,5306,242900827,Camaret-sur-Mer,1342,2579.5,50.7,13225,17933,24361,9282,11936,14124,15860,17933,19885,22361,26663,33759,3.6,41.2,47.8,6.1,4.9
29023,53,29,293,2943,5308,242900835,Carantec,1631,3369.5,63.6,15712,23421,33038,10757,14125,17148,20070,23421,26788,30571,36638,48270,4.5,38.7,34.1,13.8,13.4
29024,53,29,292,2907,5307,242900744,Carhaix-Plouguer,3644,7184.5,50.1,11691,17067,23439,6592,10219,12859,15047,17067,19309,21783,25192,31510,4.8,49.7,37.3,6.7,6.3
29025,53,29,292,2908,5309,242913325,Cast,679,1665.5,,,16241,,,,,,16241,,,,,,,,,
29026,53,29,292,2908,5309,242913325,Chateaulin,2291,4950.0,53.6,12560,17881.5,23508,7975,11245,13661,15666,17881.5,19912,22152,25120.5,30570.5,3.8,60.7,28.3,5.4,5.6
29027,53,29,292,2909,5309,242900561,Chateauneuf-du-Faou,1674,3592.5,47.1,11827,16742,21895,7925,10810,12863,14619,16742,18448,21036,23840,29064,3.7,51.4,34.3,8.8,5.6
29028,53,29,294,2933,5309,242900629,Cleden-Cap-Sizun,458,930.5,,,15348,,,,,,15348,,,,,,,,,
29029,53,29,292,2907,5307,242900744,Cleden-Poher,502,1107.0,,,17128.5,,,,,,17128.5,,,,,,,,,
29030,53,29,293,2931,5306,242900736,Cleder,1722,3953.0,48.0,11821,16641,22675,7821,10858,12658,14542,16641,18939,21237,24325,29995,3.8,52.0,31.7,10.2,6.1
29031,53,29,294,2936,5315,242900694,Clohars-Carnoet,2023,4413.5,57.6,14176,19886,27486,9761,12835,15171,17849,19886,22569,25615,29344,37917,3.9,44.4,36.7,6.5,12.4
29032,53,29,294,2915,5309,242900660,Clohars-Fouesnant,890,2202.0,62.7,14716,20792,29039.5,10146,13475,16029,18448,20792,23686,27255,32339,39222,3.9,56.2,29.6,7.0,7.2
29033,53,29,292,2925,5309,242913309,Le Cloitre-Pleyben,243,567.5,,,15810,,,,,,15810,,,,,,,,,
29034,53,29,293,2940,5308,242900835,Le Cloitre-Saint-Thegonnec,271,643.0,,,16005,,,,,,16005,,,,,,,,,
29035,53,29,291,2924,5306,242900553,Coat-Meal,361,1048.0,,,18630,,,,,,18630,,,,,,,,,
29036,53,29,292,2909,5309,242900561,Collorec,312,663.5,,,13570,,,,,,13570,,,,,,,,,
29037,53,29,294,2934,5309,242900702,Combrit,1662,3777.5,61.7,15346,20882,28604,10232,14000,16496,18738,20882,23272,26386,30993,39159,3.8,52.8,33.9,7.7,5.7
29038,53,29,293,2942,5306,242900751,Commana,460,1095.5,,,14387,,,,,,14387,,,,,,,,,
29039,53,29,294,2910,5309,242900769,Concarneau,9896,20038.0,55.1,13151,18639,25582,8053,11738,14362,16559,18639,21036,23869,27793,35024,4.4,50.6,36.0,7.2,6.2
29040,53,29,291,2939,5306,242900074,Le Conquet,1228,2705.0,61.8,14760,20619,29059,10281,13332,15911.5,18269,20619,23862,26914,31240,40211,3.9,49.4,38.1,7.4,5.1
29041,53,29,292,2909,5309,242900561,Coray,812,1882.0,,,17000,,,,,,17000,,,,,,,,,
29042,53,29,292,2911,5306,242900827,Crozon,3770,7861.5,55.7,13504,18442,25147,9135,12332,14681,16437,18442,20854,23810,27157,34116,3.7,48.6,39.5,7.0,5.0
29043,53,29,291,2912,5306,242900801,Daoulas,721,1789.0,,,21266,,,,,,21266,,,,,,,,,
29044,53,29,292,2908,5309,242913325,Dineault,609,1417.0,,,17308,,,,,,17308,,,,,,,,,
29045,53,29,291,2917,5306,242900801,Dirinon,917,2414.5,63.9,15968,20648,26668,12274,14796,16994,18593,20648,22529,24906,29098,34774,2.8,65.8,21.9,7.2,5.1
29046,53,29,294,2913,5309,242900645,Douarnenez,7515,14719.5,49.7,12603,17664,23892,7867,11456,13747,15670,17664,19868,22256,25885,32224,4.1,51.9,37.5,6.3,4.3
29047,53,29,291,2924,5306,242900553,Le Drennec,675,1790.5,,,19345,,,,,,19345,,,,,,,,,
29048,53,29,294,2906,5309,242900652,Edern,850,2196.0,,,17524,,,,,,17524,,,,,,,,,
29049,53,29,294,2937,5309,242900769,Elliant,1288,3161.5,51.8,13290,17476,23068,8475,11715,14161,15914,17476,19624,21725,24479,29937,3.5,66.1,22.8,6.7,4.5
29051,53,29,294,2948,5309,242900728,Ergue-Gaberic,3157,7909.0,68.4,15677,20736,26593,11300,14713,16746,18741,20736,22774,25082,28406,34205,3.0,65.2,25.1,4.4,5.3
29052,53,29,294,2933,5309,242900629,Esquibien,780,1611.5,,,17553,,,,,,17553,,,,,,,,,
29053,53,29,292,2914,5306,242913317,Le Faou,785,1656.0,,,18753,,,,,,18753,,,,,,,,,
29054,53,29,292,2916,5307,242900637,La Feuillee,303,634.0,,,14874,,,,,,14874,,,,,,,,,
29055,53,29,291,2921,5306,242900793,Le Folgoet,1288,3210.0,56.8,14205,18962,24443,10626,13406,15319,17337,18962,20837,23121,26553,32153,3.0,58.7,28.7,4.6,8.0
29056,53,29,291,2917,5306,242900801,La Forest-Landerneau,721,1907.5,,,22228,,,,,,22228,,,,,,,,,
29057,53,29,294,2915,5309,242900660,La Foret-Fouesnant,1506,3418.0,62.0,14981,21379,31608,10478,13636,16353,18897,21379,24294,28614,33898,45330,4.3,49.7,32.5,8.2,9.6
29058,53,29,294,2915,5309,242900660,Fouesnant,4326,9719.0,64.7,15692,21724,30443,10817,14194,16862,19301,21724,24692,28135,33147,41353,3.8,50.1,35.2,7.1,7.6
29059,53,29,293,2919,5308,242900835,Garlan,393,1011.5,,,19385,,,,,,19385,,,,,,,,,
